TITLE,PDF_LINK
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/491464eb-8ef9-42f3-a514-56fc83bf194e_en?filename=200309-sustainable-finance-teg-green-bond-standard-usability-guide_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/7de76bb6-18ec-4df1-80ed-f39fa1b81d0a_en?filename=sustainable-finance-teg-subgroup-benchmarks-progress-report_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/3392d7a6-2784-44ce-bb21-9f4d577ecf51_en?filename=sustainable-finance-teg-subgroup-gbs-progress-report_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/d8051810-16b7-467a-badb-9aa5c6b80fbd_en?filename=sustainable-finance-teg-subgroup-taxonomy-progress-report_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/149d1c1e-f72f-4ed8-817e-3f104a0bcec3_en?filename=sustainable-finance-taxonomy-spotlight_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/c148fa16-f58c-4b9c-9f99-f5077d9870f4_en?filename=sustainable-finance-teg-outreach-plans_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/09e380aa-c472-4290-b6e9-0e105ea18839_en?filename=180730-sustainable-finance-teg-statement_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/7df9385c-a5a4-4fb2-95f7-c31c83d31cce_en?filename=180613-sustainable-finance-press-release_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/68ad091b-f6ff-4de9-bc4a-1abd31abaa30_en?filename=sustainable-finance-teg-members_en.pdf
Technical Expert Group on Sustainable Finance Setup to Help Implement Measures in the European Commission's Action Plan on Financing Sustainable Growth,https://finance.ec.europa.eu/document/download/7c5ea78a-dc53-428c-ae80-2e44a6ff252d_en?filename=sustainable-finance-teg-frequently-asked-questions_en.pdf
Johannesburg Stock Exchange's Guidances on Sustainability and Climate Disclosure,https://www.jse.co.za/form/sustainability-page-webform?url=https://www.jse.co.za/sites/default/files/media/documents//JSE%20Sustainability%20Disclosure%20Guidance%20June%202022.pdf
Johannesburg Stock Exchange's Guidances on Sustainability and Climate Disclosure,https://www.jse.co.za/form/sustainability-page-webform?url=https://www.jse.co.za/sites/default/files/media/documents//JSE%20Climate%20Disclosure%20Guidance_June%202022.pdf
Johannesburg Stock Exchange's Guidances on Sustainability and Climate Disclosure,https://www.jse.co.za/sites/default/files/media/documents/sustainability/PGM%201.0%20-%20ESG%20Exchange%20-%20Event%20Outline%2020220609.pdf
Johannesburg Stock Exchange's Guidances on Sustainability and Climate Disclosure,https://www.jse.co.za/sites/default/files/media/documents/jse-contact-list/JSE%20Contact%20List%202023.pdf
ACPR Recommendations for French Banking Institutions about Governance and Management of Climate-related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/20200525_synthese_gouvernance_anglais.pdf
Discussion paper on ‘Climate Change and Principle-based Taxonomy’,https://www.bnm.gov.my/documents/20124/761679/Climate+Change+and+Principle-based+Taxonomy_Discussion+Paper.pdf/459228e8-d4ac-e8f4-e8da-33cda15bb76f?t=1578628525516
European Central Bank’s Corporate Sector Purchase Programme (CSPP) moves toward green assets,https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.pr220704_annex~cb39c2dcbb.en.pdf
TCFD Guidance 2.0,https://tcfd-consortium.jp/pdf/en/news/20081201/TCFD%20Guidance%202_0_2_e.pdf
TCFD Guidance 2.0,https://tcfd-consortium.jp/pdf/en/news/20081201/TCFD_Guidance_2_0_Case_examples-e.pdf
TCFD Guidance 2.0,https://tcfd-consortium.jp/pdf/en/news/20081201/TCFD%20Guidance%202_0_summary_2_e.pdf
TCFD Guidance 2.0,https://tcfd-consortium.jp/pdf/en/news/20081201/TCFD_Guidance_2_0_message-e.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/About%20the%20Bank/Strategic%20Communication%20Framework%20of%20the%20BSP.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/About%20the%20Bank/BSP+Org+Structure.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/PaymentAndSettlement/PhilPaSSParticipants.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Lists/Directories/Attachments/18/BDA.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Consumer%20Corner/1-FSF%20Advisory%20on%20Bank%20Deposits.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Consumer%20Corner/2-FSF%20Advisory%20on%20Practical%20Reminders...pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Consumer%20Corner/3-Gusto%20mo%20bang%20mag-invest.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Consumer%20Corner/4-Online%20Banking%202021.pdf
Sustainable Finance Framework (Circular No. 1085) for banks,https://www.bsp.gov.ph/Consumer%20Corner/5-ATM_English_REVISED.pdf
Canadian Net-Zero Emissions Accountability Act (Bill C-12),https://parl.ca/Content/Bills/432/Government/C-12/C-12_1/C-12_1.PDF
New Zealand Mandatory TCFD Reporting,https://legislation.govt.nz/bill/government/2021/0030/latest/096be8ed81b52623.pdf
Consultation on mandatory climate risk governance and TCFD reporting requirements for pension funds,https://assets.publishing.service.gov.uk/media/5f45263ed3bf7f69a9d62658/tcfd-taking-action-on-climate-risk.pdf
Consultation on mandatory climate risk governance and TCFD reporting requirements for pension funds,https://assets.publishing.service.gov.uk/media/5f45263ed3bf7f69a9d62658/tcfd-taking-action-on-climate-risk.pdf
Consultation on mandatory climate risk governance and TCFD reporting requirements for pension funds,https://assets.publishing.service.gov.uk/media/5f465327d3bf7f3d62ae264e/impact-assessment-consultation-climate-change_risk.pdf
Consultation on mandatory climate risk governance and TCFD reporting requirements for pension funds,https://assets.publishing.service.gov.uk/media/5f465327d3bf7f3d62ae264e/impact-assessment-consultation-climate-change_risk.pdf
Cross-Agency Steering Group’s Strategic Plan to Strengthen Hong Kong’s Financial Ecosystem to Support a Greener and More Sustainable Future,https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2020/20201217e4a1.pdf
Cross-Agency Steering Group’s Strategic Plan to Strengthen Hong Kong’s Financial Ecosystem to Support a Greener and More Sustainable Future,https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2020/20201217e4a2.pdf
Sustainable Finance Guidelines,"https://www.sif.admin.ch/dam/sif/en/dokumente/finanzmarktpolitik/Nachhaltigkeit/bericht_sust_finance.pdf.download.pdf/Report%20Sustainable%20finance%20in%20Switzerland%20-%20Areas%20for%20action%20for%20a%20leading%20sustainable%20financial%20centre,%202022%E2%80%932025.pdf"
Sustainable Finance Guidelines,https://www.sif.admin.ch/dam/sif/en/dokumente/finanzmarktpolitik/Nachhaltigkeit/empfehlungen_tcfd.pdf.download.pdf/TCFD%20EN.pdf
Sustainable Finance Guidelines,https://www.sif.admin.ch/dam/sif/en/dokumente/Publicationen/10_jahre_sif.pdf.download.pdf/factsheet-10-years-SIF.pdf
Swiss Federal Council fleshes out proposals for sustainable Swiss financial centre,https://www.sif.admin.ch/dam/sif/en/dokumente/Publicationen/10_jahre_sif.pdf.download.pdf/factsheet-10-years-SIF.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-1.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-2.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-4.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-5.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-4.pdf
Japan’s Green Growth Strategy,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-5.pdf
Climate Innovation Finance Strategy 2020,https://www.meti.go.jp/english/press/2020/pdf/0916_001a.pdf
Climate Innovation Finance Strategy 2020,https://www.meti.go.jp/english/press/2020/pdf/0916_001b.pdf
Climate Innovation Finance Strategy 2020,https://www.meti.go.jp/english/press/2020/pdf/0916_001c.pdf
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=5
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=6
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=7
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=10
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=27
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=34
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf#page=75
A Framework for Assessing Financial Impacts of Physical Climate Change,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/publication/2019/a-framework-for-assessing-financial-impacts-of-physical-climate-change.pdf
General Insurance Stress Tests (GIST) Cover Natural Catastrophe Scenarios and Climate Change Risks,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/letter/2019/insurance-stress-test-2019.pdf
General Insurance Stress Tests (GIST) Cover Natural Catastrophe Scenarios and Climate Change Risks,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/letter/2019/life-insurance-stress-test-2019-scenario-specification-guidelines-and-instructions.pdf
General Insurance Stress Tests (GIST) Cover Natural Catastrophe Scenarios and Climate Change Risks,https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/letter/2019/general-insurance-stress-test-2019-scenario-specification-guidelines-and-instructions.pdf
"Reserve Bank of India Guidelines on Lending to Priority Sectors, Including Renewable Energy",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT393B81B166B6EA476BB2D1BF9AF0946AC0.PDF
"Reserve Bank of India Guidelines on Lending to Priority Sectors, Including Renewable Energy",https://rbidocs.rbi.org.in/rdocs/content/pdfs/Utkarsh30122022.pdf
The Climate Risk and Resilience Working Group of the United States' National Association of Insurance Commissioners,https://www.naic.org/documents/committees_cmtelist.pdf
Financial Stability Review - Greening the Financial System,https://www.greenfinanceplatform.org/sites/default/files/downloads/resource//financial_stability_review.pdf
Hungary Credit Institutions to Establish Environmental Risk Management Systems,https://www.mnb.hu/letoltes/green-finance-in-hungary-consultation-paper.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.bankofcanada.ca/wp-content/uploads/2019/05/Financial-System-Review%E2%80%942019-Bank-of-Canada.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.bankofcanada.ca/wp-content/uploads/2017/06/fsr-june17-macdonald.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.bankofcanada.ca/wp-content/uploads/2015/12/fsr-december2015-cateau.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://fin.gc.ca/activty/G7/pdf/G7-cyber-risk-management-gestion-risques-cybernetiques-eng.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.federalreserve.gov/publications/files/financial-stability-report-201905.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,http://assets.ibc.ca/Documents/Facts%20Book/Facts_Book/2018/IBC-Fact-Book-2018.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.securities-administrators.ca/uploadedFiles/Industry_Resources/2019mars14-21-402-doc-cons-en.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.bankofcanada.ca/wp-content/uploads/2016/10/cfif-survey-overview-031016.pdf
The Bank of Canada Announced a Multi-Year Research Initiative on Climate-Related Risks in its 2019 Financial System Review,https://www.bankofcanada.ca/wp-content/uploads/2017/06/fsr-june17-macdonald.pdf
Expert Panel on Sustainable Finance,https://www.fsa.go.jp/en/news/2020/20201225-2/1.pdf
Expert Panel on Sustainable Finance,https://www.fsa.go.jp/en/refer/legislation/legislation.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-scenario-analysis-2023-learning-bienennial-exploratory-scenario-cbes.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2023-scenario-analysis-guide-asset-managers.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-climate-data-webinars-2023.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2023-climate-disclosures-dashboard.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-ddm-wg-framework-and-metrics-relating-green-transition.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-transition-net-zero-mobilise-investment-climate-solutions.pdf.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-transition-net-zero-managing-legal-risks.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-transition-net-zero-carbon-budget-primer-financial-institutions.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-scenario-analysis-physical-risk-underwriting-guide.pdf.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-scenario-analysis-banking-guide.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-scenario-analysis-in-financial-firms.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/cfrf-guide-2022-scenario-analysis-working-group-climate-litigation-risk-chapter.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-appetite-statements.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-risk-managment-use-cases.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-climate-risk-training.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-scenario-analysis.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-case-studies.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-disclosures-legal-risk.pdf
The United Kingdom's Climate Financial Risk Forum,https://www.fca.org.uk/publication/corporate/climate-financial-risk-forum-guide-2021-innovation.pdf
TCFD Consortium of Japan,https://tcfd-consortium.jp/pdf/about/2021_TCFD_Implementing_Guidance_2110_jp.pdf
TCFD Consortium of Japan,https://tcfd-consortium.jp/pdf/about/2021_TCFD_Metric_Guidance_2110_jp.pdf
TCFD Consortium of Japan,https://tcfd-consortium.jp/pdf/about/TCFDguide_3rd_EN.pdf
The United Kingdom's Green Finance Strategy,https://www.greenfinanceplatform.org/sites/default/files/downloads/policy-database//Green%20Finance%20Strategy-%20Transforming%20Finance%20for%20a%20Greener%20Future.pdf
The United Kingdom's Green Finance Strategy,https://www.greenfinanceplatform.org/sites/default/files/downloads/policy-database//Green%20Finance%20Strategy-%20Transforming%20Finance%20for%20a%20Greener%20Future.pdf
ESMA Technical Advice on Sustainability Considerations in the Credit Rating Market and ESMA Final Guidelines on Disclosure Requirements Applicable to Credit Ratings,https://www.esma.europa.eu/sites/default/files/library/esma33-9-321_technical_advice_on_sustainability_considerations_in_the_credit_rating_market.pdf
ESMA Technical Advice on Sustainability Considerations in the Credit Rating Market and ESMA Final Guidelines on Disclosure Requirements Applicable to Credit Ratings,https://www.esma.europa.eu/sites/default/files/library/esma33-9-320_final_report_guidelines_on_disclosure_requirements_applicable_to_credit_rating_agencies.pdf
ESMA Technical Advice on Sustainability Considerations in the Credit Rating Market and ESMA Final Guidelines on Disclosure Requirements Applicable to Credit Ratings,https://www.esma.europa.eu/sites/default/files/library/esma71-99-1199_press_release_for_cra_sustainability.pdf
ESMA Technical Advice on Sustainability Considerations in the Credit Rating Market and ESMA Final Guidelines on Disclosure Requirements Applicable to Credit Ratings,https://www.esma.europa.eu/sites/default/files/library/esma33-9-321_technical_advice_on_sustainability_considerations_in_the_credit_rating_market.pdf
ESMA Technical Advice on Sustainability Considerations in the Credit Rating Market and ESMA Final Guidelines on Disclosure Requirements Applicable to Credit Ratings,https://www.esma.europa.eu/sites/default/files/library/esma33-9-320_final_report_guidelines_on_disclosure_requirements_applicable_to_credit_rating_agencies.pdf
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf#page=4
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf
French Banking Groups Facing Climate Change-Related Risks,https://acpr.banque-france.fr/sites/default/files/medias/documents/as_101_climate_risk_banks_en.pdf
European Commission Draft Rules Aim to Ensure That Investment Firms and Insurance Distributors Consider Sustainability When Advising Clients,https://ec.europa.eu/commission/presscorner/api/files/document/print/en/mex_19_101/MEX_19_101_EN.pdf
Hong Kong Green Bond,https://www.climatebonds.net/files/reports/hk_briefing_cbi_hkma_final_25feb2019.pdf
European Parliament legislative resolution of 18 April 2019 on the proposal for a regulation of the European Parliament and of the Council on disclosures relating to sustainable investments and sustainability risks and amending Directive (EU) 2016/2341,https://www.europarl.europa.eu/doceo/document/TA-8-2019-0435_EN.pdf
Roadmap for Aligning the Moroccan Financial Sector with Sustainable Development,https://www.bkam.ma/en/content/download/462869/3754811/Feuille+de+route+pour+l'alignement+du+secteur+financier+avec+le+developpement+durbale-ANG_finale.pdf
New Investment Guidelines for Sweden’s Pension Fund Include Higher Ambition Level on Sustainability,http://www.ap3.se/wp-content/uploads/2019/01/AP-Funds-common-core-values-for-managing-funds.pdf
New Investment Guidelines for Sweden’s Pension Fund Include Higher Ambition Level on Sustainability,http://www.ap3.se/wp-content/uploads/2019/01/AP-Funds-common-guidelines-reporting-on-how-the-objective-has-been-achieved.pdf
New Investment Guidelines for Sweden’s Pension Fund Include Higher Ambition Level on Sustainability,http://www.ap3.se/wp-content/uploads/2019/01/AP-Funds-common-guidelines-assets-should-not-be-invested-in.pdf
Morocco's Sustainable Insurance Strategy,https://www.greenfinanceplatform.org/sites/default/files/downloads/resource//sustainable%20insurance.pdf
BaFin Perspectives Special Study on Sustainability Issues,https://www.bafin.de/SharedDocs/Downloads/EN/BaFinPerspektiven/2019/bp_19-2_sustainable_finance_en.pdf?__blob=publicationFile&v=2
EU Sub-group on ESG Disclosures for Insurance-Based Investment Products,https://www.europarl.europa.eu/doceo/document/TA-8-2019-0435_EN.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/green-recommendation-vol2-no-10-2022-viii2.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/20220718-green-finance-report-2022-3.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/tcfd-jelente-s-2022-en.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/recommendations-report-deloitte-sustainable-capital-market.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/stress-test-main-results-en-09-12-21.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/preferential-capital-requirements-for-green-corporate-and-municipal-financing-summary.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/sustainability-and-central-bank-policy-green-aspects-of-the-magyar-nemzeti-bank-s-monetary-policy-toolkit.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/mnb-reflections-on-mainstreaming-the-transition-to-a-net-zero-economy.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/zold-ajanlas-en.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/20210303-zold-penzugyi-jelentes-angol.pdf
The Central Bank of Hungary’s Green Program,https://mnb.hu/letoltes/20210121-financing-the-hungarian-renewable-energy-sector.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/opportunities-for-jump-starting-the-green-bond-market-in-hungary.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu//letoltes/notice-preferential-green-capital-requirement.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/green-retail-lending-in-hungary.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/green-finance-in-hungary-consultation-paper.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/mnb-green-program-en.pdf
The Central Bank of Hungary’s Green Program,https://mnb.hu/letoltes/2022-green-finance-conference-agenda-honlapra.pdf
The Central Bank of Hungary’s Green Program,https://mnb.hu/letoltes/green-finance-conference-preliminary-agenda.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/agenda-green-conference-12-october.pdf
The Central Bank of Hungary’s Green Program,https://www.mnb.hu/letoltes/green-finance-conference-presentations.pdf
Singapore's Green Investments Programme,https://www.mas.gov.sg/-/media/mas/news/media-releases/2019/infographic-on-mas-green-finance-initiatives.pdf
Singapore's Green Finance Action Plan,https://www.mas.gov.sg/-/media/mas-media-library/development/sustainable-finance/finz-action-plan-infographic-fa.pdf
Review of Issuers' Disclosure of Climate-Related Risks and Financial Impacts (CSA Staff Notice 51-354),https://www.osc.ca/sites/default/files/pdfs/irps/csa_20180405_climate-change-related-disclosure-project.pdf
The Reserve Bank of Australia's Deputy Governor Calls for Incorporating Climate Models in Economic Modelling,https://www.rba.gov.au/speeches/2019/pdf/sp-dg-2019-03-12.pdf
The Reserve Bank of Australia's Deputy Governor Calls for Incorporating Climate Models in Economic Modelling,https://www.rba.gov.au/publications/confs/1994/pdf/gruen-shuetrim.pdf
"Environmental, Social, and Governance (ESG) Disclosure Requirements Included in Amendment to the United Kingdom's Occupational Pension Schemes Regulation",https://www.legislation.gov.uk/uksi/2019/982/pdfs/uksi_20190982_en.pdf
"Environmental, Social, and Governance (ESG) Disclosure Requirements Included in Amendment to the United Kingdom's Occupational Pension Schemes Regulation",https://www.legislation.gov.uk/uksi/2019/982/contents/made/data.pdf
"Environmental, Social, and Governance (ESG) Disclosure Requirements Included in Amendment to the United Kingdom's Occupational Pension Schemes Regulation",https://www.legislation.gov.uk/uksi/2019/982/made/data.pdf
Green Bond Grant Scheme,http://gia.info.gov.hk/general/201806/15/P2018061500373_286122_1_1529034245441.pdf
Green Bond Grant Scheme,http://gia.info.gov.hk/general/201806/15/P2018061500373_286122_1_1529034245441.pdf
Green Bond Grant Scheme,http://gia.info.gov.hk/general/201806/15/P2018061500373_286122_1_1529034245441.pdf
Green Bond Grant Scheme,http://gia.info.gov.hk/general/201806/15/P2018061500373_286122_1_1529034245441.pdf
"Nasdaq Copenhagen's Environmental, Social, and Governance (ESG) Data Portal",https://www.nasdaq.com/docs/2019/11/26/2019-ESG-Reporting-Guide.pdf
"Nasdaq Copenhagen's Environmental, Social, and Governance (ESG) Data Portal",https://www.nasdaq.com/docs/2020/04/02/ESG%20Data%20Portal%20Investor.pdf
Sustainable Finance Protocol,https://s26.q4cdn.com/426641508/files/doc_downloads/Nahila-Supervielle-Covid.pdf
Sustainable Finance Protocol,https://s26.q4cdn.com/426641508/files/doc_downloads/Nahila-Supervielle-Covid.pdf
Sustainable Finance Protocol,https://s26.q4cdn.com/426641508/files/doc_downloads/Nahila-Supervielle-Covid.pdf
Warsaw Stock Exchange ESG Index,https://gpwbenchmark.pl/pub/BENCHMARK/files/PDF/opis_indeksow/IndicesGPWB_0923.pdf
Australian Sustainable Finance Initiative,https://www.asfi.org.au/s/ASFI-Privacy-Policy-January-2023.pdf
Green Finance Network Japan,https://www.jpx.co.jp/english/equities/products/tpbm/green-and-social-bonds/b5b4pj00000247t6-att/fa_180629.pdf
Italy Introduces Regulation that Highlights the Importance of Environmental and Social Factors in Insurance Undertakings (No. 38/2018),https://www.ivass.it/normativa/nazionale/secondaria-ivass/regolamenti/2018/n38/Relazione_regolamento_38_2018.pdf?language_id=3
Italy Introduces Regulation that Highlights the Importance of Environmental and Social Factors in Insurance Undertakings (No. 38/2018),https://www.ivass.it/normativa/nazionale/secondaria-ivass/regolamenti/2018/n38/Regolamento_38_2018_All1.pdf?language_id=3
Italy Introduces Regulation that Highlights the Importance of Environmental and Social Factors in Insurance Undertakings (No. 38/2018),https://www.ivass.it/normativa/nazionale/secondaria-ivass/regolamenti/2018/n38/Regolamento_38_2018_All3.pdf?language_id=3
Italy Introduces Regulation that Highlights the Importance of Environmental and Social Factors in Insurance Undertakings (No. 38/2018),https://www.ivass.it/footer/Social_media_policy_IVASS_en.pdf?language_id=3
Guide for Environmental and Social risk management,https://www.bcp.gov.py/userfiles/files/Arancel_Nacional_Vigente_Decreto_6897_22_VII_Enmienda_2022.pdf
Guide for Environmental and Social risk management,https://www.bcp.gov.py/userfiles/files/el_guarani_70.pdf
Guide for Environmental and Social risk management,https://www.bcp.gov.py/userfiles/files/Res_N_8_Acta_N_78_Fecha_22112018.pdf
Belgium has Issued an EUR 4.5 Billion Green Bond,https://www.climatebonds.net/files/files/Sovereign_Briefing2017.pdf
