Title,PDF Link
Achieving the Living Wage Ambition: Reference Sheet and Implementation Guidance,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Achieving_the_Living_Wage_Ambition_Reference_Sheet_and_Implementation_Guidance_EN.pdf
EXECUTIVE SUMMARY - SDG 16 Business Framework Inspiring Transformational Governance,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/EXECUTIVE-SUMMARY-SDG-16-Business-Framework-Inspiring-Transformational-Governance.pdf
"Advancing Business Understanding of Peace, Justice and Strong Institutions Country Consultation Reports",https://assets.adobe.com/public/1288267c-25b0-4b9d-6020-872fd163ce70/Country%20Consultation%20Report_Brazil.pdf
"ADVANCING BUSINESS UNDERSTANDING OF PEACE, JUSTICE AND STRONG INSTITUTIONS - COUNTRY CONSULTATION GLOBAL SYNTHESIS REPORT",https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Country%20Consultation%20Global%20Synthesis%20Report.pdf
Accelerating Blue Bonds Issuances in Latin America and the Caribbean,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Accelerating%20Blue%20Bonds%20Issuances%20in%20Latin%20America%20and%20the%20Caribbean.pdf
Target Gender Equality Case Studies,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Case%20Study%20-%20Natura.pdf
Target Gender Equality Interviews with Female Leaders,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/TGE%20Profile%20-%20Ferrocarrils%20de%20la%20Generalitat%20de%20Catalunya.pdf
Taking the Temperature. Assessing and scaling-up climate ambition in the G7 business sector,https://sciencebasedtargets.org/resources/files/SBTi-TakingtheTemperatureReport2021.pdf
Leadership Briefing from the UN Global Compact,https://info.unglobalcompact.org/l/591891/une-Summit-Executive-Brief-pdf/58cqcn
Uniting against Corruption: A Playbook on Anti-Corruption Collective Action,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/2021_Anti-Corruption_Collective.pdf
CFO Principles KPIs and Definitions for Progress Measurement and Target Setting,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/KPIs-and-Definitions-for-Progress-Measurement-and-Targets-setting-UN-Global-Compact-CFO-Taskforce-for-the-SDGs.pdf
The SME Guide to Corporate Sustainability,https://info.unglobalcompact.org/l/591891/o-Corporate-Sustainability-pdf/58cqcr
The Future Is Green And Inclusive - Eastern Europe,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/The%20Future%20Is%20Green%20and%20Inclusive.pdf
Charting a 1.5°C Trajectory for Maritime Transport,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Charting%20a%201.5%C2%B0C%20Trajectory%20for%20Maritime%20Transport.pdf
Blueprint for a Climate-Smart Ocean to Meet 1.5°C,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/_Blueprint%20for%20a%20Climate-Smart%20Ocean%20to%20Meet%201.5%C2%B0C.pdf
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/nd20Inclusion20Spotlight20-pdf/58cqcv
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/ight-DE-REV-FINAL-Designed-pdf/58cqcy
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/lusion20Spotlight-Georgian-pdf/58cqd2
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/ht20-PT-REV-FINAL-Designed-pdf/58cqd5
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/ht20-ES-REV-FINAL-Designed-pdf/58cqd8
"Gender Equality, Diversity & Inclusion Spotlight",https://info.unglobalcompact.org/l/591891/clusion20Spotlight-Turkish-pdf/58cqdc
UN Global Compact Africa Strategy 2021–2023,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UNGC_Mobilising%20Business%20in%20Africa_2021_2023.pdf
Nine Business Practices for Improving Safety and Health Through Supply Chains and Building a Culture of Prevention and Protection,https://info.unglobalcompact.org/l/591891/lications-OSH20Brief-FINAL-pdf/58cqdg
Taking the Temperature: Unlocking Breakthrough Climate Action in the G20,https://sciencebasedtargets.org/resources/files/Taking-the-Temperature-in-the-G20.pdf
Seaweed as a Nature-Based Climate Solution Vision Statement,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Seaweed%20as%20a%20Nature-Based%20Climate%20Solution.pdf
"Women, Peace and Security: A Guidance for Business",https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UNGC_Women__Peace_and_Security_Paper.pdf
The 2021 United Nations Global Compact–Accenture CEO Sustainability Study,https://info.unglobalcompact.org/l/591891/-Sustainability-2021-FINAL-pdf/58cqdk
The 2021 United Nations Global Compact–Accenture CEO Sustainability Study,https://info.unglobalcompact.org/l/591891/-2021-CEO-Study-SlideShare-pdf/58cqdn
Roadmap to Integrate Clean Offshore Renewable Energy into Climate-smart Marine Spatial Planning,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Roadmap-to-Integrate-Clean-Offshore-Renewable-Energy-into-Climate-smart-Marine-Spatial-Planning.pdf
Status Report: Business Ambition for 1.5°C - Responding to the Climate Crisis,https://sciencebasedtargets.org/resources/files/status-report-Business-Ambition-for-1-5C-campaign.pdf
SBTi Corporate Net-Zero Standard,https://sciencebasedtargets.org/resources/files/Net-Zero-Standard.pdf
Frequently Asked Questions About the Guiding Principles on Business and Human Rights,https://www.unglobalcompact.org/docs/publications/FAQ_PrinciplesBussinessHR.pdf
SDG Ambition – Scaling Business Impact for the Decade of Action,https://info.unglobalcompact.org/l/591891/-New-UN-Compact-Initiative-pdf/58cqdr
SDG Ambition – Scaling Business Impact for the Decade of Action,https://info.unglobalcompact.org/l/591891/-SDG-Ambition20-20FINAL-ES-pdf/58cqdv
SDG Ambition – Scaling Business Impact for the Decade of Action,https://info.unglobalcompact.org/l/591891/Compact-Initiative-Russian-pdf/58cqdy
UNGC 2020 Business Plan,http://www.unglobalcompact.org/docs/about_the_gc/UNGC-2020-UNGC-Business-Plan.pdf
Why climate change and human rights are a business issue,http://www.unglobalcompact.org.au/new/wp-content/uploads/2020/01/2020.01_GCNA-Climate-HR-Discussion-Paper-Final.pdf
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/yala-Danone-Unilever-FINAL-pdf/58cqf2
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/rategy-Danone-Maersk-FINAL-pdf/58cqf5
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/sStrategy-CDL-Maersk-FINAL-pdf/58cqf8
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/-Iberdrola-Safaricom-FINAL-pdf/58cqfc
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/Danone-Iberdrola-PTT-FINAL-pdf/58cqfg
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/s-Enel-Maersk-Natura-FINAL-pdf/58cqfk
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/Iberdrola-Telefonica-FINAL-pdf/58cqfn
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/Cemex-Maersk-Nutresa-FINAL-pdf/58cqfr
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/stmanChemical-Natura-FINAL-pdf/58cqfv
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/t-CDL-Enel-Iberdrola-FINAL-pdf/58cqfy
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/-Iberdrola-PTTGlobal-FINAL-pdf/58cqg2
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/ontent-CDL-PTTGlobal-FINAL-pdf/58cqg5
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/-PTTGlobal-Safaricom-FINAL-pdf/58cqg8
See how companies are reporting on the SDGS,https://info.unglobalcompact.org/l/591891/iona-Ayala-Safaricom-FINAL-pdf/58cqgc
Blue Bonds Reference Paper,https://info.unglobalcompact.org/l/591891/tainable-Ocean-Investments-pdf/58cqgk
Ocean Stewardship 2030,https://info.unglobalcompact.org/l/591891/an-Stewardship-2030-Report-pdf/58cqgn
Seaweed Manifesto,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/The-Seaweed-Manifesto.pdf
Advancing Science for Sustainable Ocean Business,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Advancing-Science-for-Sustainable-Ocean-Business.pdf
Leadership for the Decade of Action,https://info.unglobalcompact.org/l/591891/-the-Decade-of-Action-2020-pdf/58cqgr
Leadership for the Decade of Action,https://info.unglobalcompact.org/l/591891/A8E79083E68AA5E5918A-final-pdf/58cqgv
UN Global Compact 20th-Anniversary Progress Report: Uniting Business in the Decade of Action,https://info.unglobalcompact.org/l/591891/mpact-Progress-Report-2020-pdf/58cqgy
2020 Pressures Report,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/GCNA-Pressures-Report-2020-WEBpageslow.pdf
Strengthening Resilience: Acting on Climate Change and Health,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Climate-Change-and-Health-Report.pdf
Business Guide - Beirut Explosions,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/BeirutPortExplosions-BusinessGuide.pdf
Sustainable Development Goals: A Guide for Employees,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/2019.11.26_GCNA-SDG-Employees-Guide.pdf
Navigating Decent Work Challenges in Multi-Tiered Supply Chains: Leadership Brief,https://info.unglobalcompact.org/l/591891/-Tiered-Supply-Chains-2020-pdf/58cqqy
Blue Resilience Brief,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Towards-a-More-Resilient-and-Sustainable-Blue-Economy.pdf
Integration Guide: Designing Business Systems for the SDGs,https://info.unglobalcompact.org/l/591891/on-IntegrationGuide-200923-pdf/58cml2
Integration Guide: Designing Business Systems for the SDGs,https://info.unglobalcompact.org/l/591891/tion-IntegrationGuide-THAI-pdf/58cml5
Integration Guide: Designing Business Systems for the SDGs,https://info.unglobalcompact.org/l/591891/n-IntegrationGuide-Russian-pdf/58cml8
Ambition Guide: Setting Goals for the Decade of Action,https://info.unglobalcompact.org/l/591891/mbition-AmbitionGuide-THAI-pdf/58cmlg
Financial Sector Science -Based Targets Guidance,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Financial-Sector-Science-Based-Targets-Guidance-Pilot-Version.pdf
Foundations for Science- Based Net- Zero Target Setting in the Corporate Sector,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/foundations-for-net-zero-full-paper.pdf
Practical Guidance to Issue a Blue Bond,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Practical-Guidance-to-Issue-a-Blue-Bond.pdf
Family-Friendly Workplaces: Policies and Practices to Advance Decent Work in Global Supply Chains,https://info.unglobalcompact.org/l/591891/ndly-Workplaces28202029-EN-pdf/58cqr2
Family-Friendly Workplaces: Policies and Practices to Advance Decent Work in Global Supply Chains,https://info.unglobalcompact.org/l/591891/ndly-Workplaces28202029-ES-pdf/58cqr5
Family-Friendly Workplaces: Policies and Practices to Advance Decent Work in Global Supply Chains,https://info.unglobalcompact.org/l/591891/-Workplaces28202029-Bahasa-pdf/58cqr8
Family-Friendly Workplaces: Policies and Practices to Advance Decent Work in Global Supply Chains,https://info.unglobalcompact.org/l/591891/ndly-Workplaces28202029-DE-pdf/58cqrc
Target Gender Equality Newsletter,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/TGE%20Newsletter_October%202020.pdf
Setting Science-Based Targets,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/SBTi%20Corporate%20Net-Zero%20Standard_Chinese.pdf
Oil and Gas Practical Guidance for the Sustainable Ocean Principles,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UN-Global-Compact-Sustainable-Ocean-Principles-Oil-and-Gas.pdf
Aquaculture Practical Guidance for the Sustainable Ocean Principles,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UN-Global-Compact-Sustainable-Ocean-Principles-%20Aquaculture.pdf
Ocean Renewable Energy Practical Guidance for the Sustainable Ocean Principles,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UN-Global-Compact-Sustainable-Ocean-Principles-Ocean-Renewable-Energy.pdf
Seaweed Practical Guidance for the Sustainable Ocean Principles,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UN%20Global-Compact-Sustainable-Ocean-Principles-Seaweed.pdf
Fisheries Practical Guidance for the Sustainable Ocean Principles,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/UN%20Global-Compact-Sustainable-Ocean-Principles-Fisheries.pdf.pdf
Stakeholder Inclusion as an Accelerator for the Sustainable Development Goals,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Global-compact-NL-Stakeholder-Inclusion.FINAL_.pdf
Closing the SDG Financing Gap in ASEAN: A Sustainable Finance Guide for Corporates,https://info.unglobalcompact.org/l/591891/nance-Guide-for-Corporates-pdf/58cqrg
Global Opportunity Report Series,https://info.unglobalcompact.org/l/591891/ications-GOE-2019-Insights-pdf/58cqrk
Global Opportunity Report Series,https://info.unglobalcompact.org/l/591891/al-Opportunity-Report-2018-pdf/58cqrn
Global Opportunity Report Series,https://info.unglobalcompact.org/l/591891/Opportunity-Report-2017-SM-pdf/58cqrr
Global Opportunity Report Series,https://info.unglobalcompact.org/l/591891/al-Opportunity-Report-2016-pdf/58cqrv
Global Opportunity Report Series,https://info.unglobalcompact.org/l/591891/-Global-Opportunity-Report-pdf/58cqry
Making Global Goals Local Business: Responsible business in the era of the Sustainable Development Goals,https://www.unglobalcompact.org/docs/publications/MGGLB%20Brochure%202019.pdf
Science-based climate targets as the basis for a corporate climate strategy,https://www.unglobalcompact.org/docs/publications/Discussion-paper-SBT-DGCN_screen_k_neu.pdf
Business School Rankings for the 21st Century,http://www.unglobalcompact.org/docs/publications/Business-School-Rankings_2019.pdf
Gender Equality in Social Auditing Guidance,https://www.bsr.org/reports/BSR_Gender_Equality_in_Social_Auditing_Guidance.pdf
Achieving Decent Work and Inclusive Growth: The Business Case for Social Dialogue,http://globaldeal.azurewebsites.net/wp-content/uploads/2017/09/Thematic-Brief-Achieving-Decent-Work-and-Inclusive-Growth_The-Business-Case-for-Social-Dialogue-2.pdf
SDG Investment Forum Brazil — Summary Report,https://www.unglobalcompact.org/docs/publications/SDG%20Investment%20Forum%20Brazil%20-%20Meeting%20Summary.pdf
"Global Goals, Ocean Opportunities",https://info.unglobalcompact.org/l/591891/-Goals-Ocean-Opportunities-pdf/58cqs2
Corporate Finance | A Roadmap to Mainstream SDG Investments,https://info.unglobalcompact.org/l/591891/orate-Finance-Report-Final-pdf/58cqs5
Corporate Finance | A Roadmap to Mainstream SDG Investments,https://info.unglobalcompact.org/l/591891/nce-Report-Final2028129-ES-pdf/58cqs8
SDG Bonds | Leveraging Capital Markets for the SDGs,https://info.unglobalcompact.org/l/591891/SDG-BONDS-REPORT2028129-ES-pdf/58cqsg
"Business Leadership Brief For Healthy Planet, Healthy People",https://info.unglobalcompact.org/l/591891/ions-2019-HealthReport-Web-pdf/58cqsk
"Business Leadership Brief For Healthy Planet, Healthy People",https://info.unglobalcompact.org/l/591891/ta-sano-con-personas-sanas-pdf/58cqsn
UN Global Compact-Accenture Strategy 2019 CEO Study – The Decade to Deliver: A Call to Business Action,https://info.unglobalcompact.org/l/591891/9-UNGC-Accenture-CEO-Study-pdf/58cqsr
UN Global Compact Progress Report 2019,https://info.unglobalcompact.org/l/591891/-2019-UNGC-Progress-Report-pdf/58cqsv
Business Leadership for 1.5 °C,https://info.unglobalcompact.org/l/591891/degree-Business-Leadership-pdf/58cqsy
Can government policies that drive strong economic outcomes for the private sector alleviate poverty?,https://www.unglobalcompact.org/docs/publications/2019_GCNA_Businesses_and_SDG1_in_Asia_Pacific.pdf
Framework for Corporate Action on Workplace Women's Health and Empowerment,https://info.unglobalcompact.org/l/591891/0Health20Empowerment202019-pdf/58cqt2
Scaling SDG Finance for the Sustainable Development Goals,https://info.unglobalcompact.org/l/591891/ons-Scaling-SDG-Finance-ES-pdf/58cqvy
"Climate Change, A Human Rights Issue",https://info.unglobalcompact.org/l/591891/uman-Rights-Issue-Briefing-pdf/58cqw8
Guide To Setting Site Water Targets Informed By Catchment Context,https://info.unglobalcompact.org/l/591891/ndateSiteWaterTargetsGuide-pdf/58cqwc
5 Tipping Points for a Healthy and Productive Ocean By 2030,https://info.unglobalcompact.org/l/591891/roductive20Ocean20by202030-pdf/58cqwg
Navigating the Future of Business and Human Rights: Good Practice Examples,https://info.unglobalcompact.org/l/591891/ting20the20Future20of20BHR-pdf/58cqwk
Navigating the Future of Business and Human Rights: Good Practice Examples,https://info.unglobalcompact.org/l/591891/sas-y-los-derechos-humanos-pdf/58cqwn
"Setting Site Water Targets Informed by Catchment Context, CASE STUDY: Santa Ana River Watershed, California",https://ceowatermandate.org/watertargets/wp-content/uploads/sites/30/2019/08/CEOWaterMandateTargetsCaseStudy.pdf
Raising the Bar: Exploring the Science Based Targets initiative's progress in driving ambitious climate action,http://www.unglobalcompact.org/docs/publications/SBTi-Progress-Report-2019-FINAL.pdf
"Ending child labour, forced labour and human trafficking in global supply chains",http://www.unglobalcompact.org/docs/publications/Ending-child-labour-forced-labour-and-human-trafficking-in-global-supply-chains.pdf
Private Sector Forum Meeting Report 2019,https://www.unglobalcompact.org/docs/publications/2019-Private-Sector-Forum-Meeting-Report.pdf
UN Global Compact Board Meeting Reports,https://unglobalcompact.org/docs/about_the_gc/final_rep_board030806.pdf
UN Global Compact Logo Policy,http://www.unglobalcompact.org/docs/about_the_gc/logo_policy/Logo_Policy_AR.pdf
"Better Leadership, Better World",https://www.unglobalcompact.org/docs/publications/2018/WomenRising2030-Better-Leadership-Better-World.pdf
Transforming Partnerships for the SDGs,https://info.unglobalcompact.org/l/591891/-Partnerships-for-the-SDGs-pdf/58cqwr
Women's Empowerment Principles Global Trends Report 2018,https://info.unglobalcompact.org/l/591891/18-WEPs-Trends-Report-2018-pdf/58cqwv
Business: It's Time to Act,https://info.unglobalcompact.org/l/591891/blications-Its-Time-To-Act-pdf/58cqwy
Business: It's Time to Act,https://info.unglobalcompact.org/l/591891/men-es-ist-Zeit-zu-Handeln-pdf/58cqx2
Business Partnerships for the Global Goals: Advances in Latin America and the Caribbean,https://www.unglobalcompact.org/docs/publications/mgglb-arg-infographic-flyer-EN.pdf
Sustainable Development Goal 6: Synthesis Report 2018 on Water and Sanitation,http://www.unglobalcompact.org/docs/publications/SDG6_SR2018.pdf
Global Compact Local Networks: Accelerating National SDG Implementation,https://www.unglobalcompact.org/docs/publications/GCLNs-Accelerating_National-SDG-Implementation.pdf
Global Compact Local Networks: Accelerating National SDG Implementation,https://www.unglobalcompact.org/docs/publications/GCLNs-Accelerating_National-SDG-Implementation.pdf
Promoting Anti-Corruption Collective Action through Global Compact Local Networks – Second Edition,https://www.unglobalcompact.org/docs/publications/UN_Anti_Corruption_Brochure-2018.pdf
Promoting Anti-Corruption Collective Action through Global Compact Local Networks – Second Edition,https://www.unglobalcompact.org/docs/publications/UN_Anti_Corruption_Brochure-2018.pdf
Decent Work in Global Supply Chains — A Baseline Report,https://info.unglobalcompact.org/l/591891/y-Chains-UN-Global-Compact-pdf/58cqx5
UN Global Compact Progress Report 2018,https://info.unglobalcompact.org/l/591891/mpact-Progress-Report-2018-pdf/58cqx8
Building Peace and Prosperity: What Business Can Do,https://info.unglobalcompact.org/l/591891/erity-What-Business-Can-Do-pdf/58cqxg
"Action Platform for Peace, Justice and Strong Institutions Flyer",http://www.unglobalcompact.org/docs/publications/ActionPlatform_Launch_Flyer.pdf
Human Rights: The Foundation of Sustainable Business,https://info.unglobalcompact.org/l/591891/on-of-Sustainable-Business-pdf/58cqxk
The Ambition Loop — How Business and Government Can Advance Policies that Fast Track Zero-Carbon Economic Growth,https://info.unglobalcompact.org/l/591891/bition-Loop-Report---FINAL-pdf/58cqzc
The Ambition Loop — How Business and Government Can Advance Policies that Fast Track Zero-Carbon Economic Growth,https://info.unglobalcompact.org/l/591891/op-Summary-for-Leaders--1--pdf/58cqzg
Internal carbon pricing in companies — Preparing for future regulation and designing the transition to a <2°C economy,https://ungc-communications-assets.s3.amazonaws.com/docs/publications/Discussion-paper-SBT-DGCN_screen_k_neu.pdf
"Climate and Supply Chain, The Business Case for Action",https://www.bsr.org/reports/BSR_Climate_and_Supply_Chain_Management.pdf
"Climate and Inclusive Economy, The Business Case for Action",https://www.bsr.org/reports/BSR_Climate_Nexus_Inclusive_Economy.pdf
"Resilient Business, Resilient World: A Framework for Private-Sector Leadership on Climate Adaptation",https://www.bsr.org/reports/BSR_Resilient_Business_Resilient_World_A_Research_Framework_for_Private_Sector_Leadership_on_Climate_Adaptation.pdf
"Climate and Health, The Business Case for Action",https://www.bsr.org/reports/BSR_Climate_Nexus_Health.pdf
Empowering Female Workers in the Apparel Industry,https://www.bsr.org/reports/BSR_Empowering_Female_Workers_in_the_Apparel_Industry.pdf
Private-Sector Action for Women's Health and Empowerment,https://www.bsr.org/reports/Private_Sector_Action_For_Womens_Health_Empowerment_Brief.pdf
Mapping Ocean Governance and Regulation — Working Paper for consultation,https://info.unglobalcompact.org/l/591891/-Governance-and-Regulation-pdf/58cqzk
"Better Business, Better World",https://unglobalcompact.org/docs/news_events/9.3/better-business-better-world.pdf
"SDG Industry Matrix: Energy, Natural Resources and Chemicals",http://www.unglobalcompact.org/docs/publications/2017/SDG-industry-matrix-enrc.pdf
Global Opportunity Report 2017,http://www.unglobalcompact.org/docs/publications/Global_Opportunity_Report_2017_SM.pdf
Relations with the Private Sector from the Oxford Handbook of International Organisations,https://www.unglobalcompact.org/docs/publications/2017/Oxford-Handbook-International-Organisations-Georg-Kell-Jan17.pdf
Guidance for Global Compact Local Networks on National Action Plans on Business and Human Rights,https://www.unglobalcompact.org/docs/issues_doc/human_rights/Resources/GCLN-NAP-HR-Guidance.pdf
"Business Guide to Prevent Famine and Support Response in North-East Nigeria, South Sudan, Yemen and Somalia",http://www.unglobalcompact.org/docs/publications/Business_Guide_for_Four_Famines.pdf
Sustainable Development Goals: From Promise to Practice,http://www.unglobalcompact.org/docs/publications/UNA-UK%20SDGS%202017.pdf
Aligning Values: Why corporate pension plans should mirror their sponsors,https://www.unglobalcompact.org/docs/publications/Aligning_Values-Why_corporate_pension_plans_should_mirror_their_sponsors_final.pdf
Statements of the UN Global Compact on the Integrity Measures,https://www.unglobalcompact.org/docs/publications/UN_Global_Compact_Statement_16%20May_2017.pdf
Human Rights Translated 2.0,https://www.unglobalcompact.org/docs/publications/HRT_final_web.pdf
Human Rights Good Practice for Business Operating in Areas with Violent Crime,https://www.unglobalcompact.org/docs/publications/Violent_Crime_GPN_final.pdf
Addressing Adverse Human Rights Impacts Connected to Product Misuse,https://www.unglobalcompact.org/docs/publications/Product_Misuse_GPN_final.pdf
Guide for Business on the Rights of Persons with Disabilities,https://www.unglobalcompact.org/docs/publications/Accessible_Disabilities_Guide.pdf
Decent Work and the 2030 Agenda for Sustainable Development,https://www.unglobalcompact.org/docs/publications/Decent_Work_and_the_2030_Agenda.pdf
2017 United Nations Global Compact Progress Report: Business Solutions to Sustainable Development,https://www.unglobalcompact.org/docs/publications/UN%20Impact%20Brochure_Concept-FINAL.pdf
Blueprint for Business Leadership on the SDGs,http://www.unglobalcompact.org/docs/publications/Blueprint-for-Business-Leadership-on-the-SDGs.pdf
"Tackling Discrimination against Lesbian, Gay, Bi, Trans, & Intersex People STANDARDS OF CONDUCT FOR BUSINESS",https://www.unglobalcompact.org/docs/publications/UN_Brochure_single_pages.pdf
A Call to Action for Sustainable Business,http://www.unglobalcompact.org/docs/publications/UNGC-Value-Proposition.pdf
2030 Vision: Uniting to Deliver Technology for the Global Goals,http://www.unglobalcompact.org/docs/publications/ARM_2030VisionReport.pdf
The Breakthrough Pitch,http://www.unglobalcompact.org/docs/publications/guide-breakthrough-pitch.pdf
"Guide to Unlocking Prosperity: Finance, Investment and Sustainable Development",https://www.unglobalcompact.org/docs/news_events/PSF2017/unga-finance-flyer-print.pdf
Global Climate Action Playbook 2018,https://www.unglobalcompact.org/docs/issues_doc/Environment/climate/Global-Climate-Action-Playbook-2018.pdf
Uniting to Deliver Technology for the Global Goals: Full Report,https://www.unglobalcompact.org/docs/publications/2017/2030Vision_Report.pdf
Gender Equality in Codes of Conduct Guidance,https://www.bsr.org/reports/BSR_Gender_Equality_in_Codes_of_Conduct_Guidance.pdf
The Five Levels of an Ethical Culture,https://www.bsr.org/reports/BSR_Ethical_Corporate_Culture_Five_Levels.pdf
"Big Brands, Big Impact: A Marketer's Guide to Behavior Change",https://www.bsr.org/reports/BSR_SLFG_Marketers_Guide_to_Behavior_Change.pdf
The Supply Chain Leadership Ladder,https://www.bsr.org/reports/BSR_Supply_Chain_Leadership_Ladder_2017.pdf
Automation: A Framework for a Sustainable Transition,https://www.bsr.org/reports/BSR_Automation_Sustainable_Jobs_Business_Transition.pdf
"Climate and Women, The Business Case for Action",https://www.bsr.org/reports/BSR_Climate_Nexus_Women.pdf
UNGC 2020 Global Strategy,http://www.unglobalcompact.org/docs/about_the_gc/UNGC-2020-Global-Strategy.pdf
Fighting Corruption in the Supply Chain: A Guide for Customers and Suppliers,http://www.unglobalcompact.org/docs/issues_doc/Anti-Corruption/Fighting_Corruption_Supply_Chain.pdf
UN Global Compact Annual Local Network Report Series,https://www.unglobalcompact.org/docs/publications/LN_Report_2015.pdf
Caring for Climate Progress Report Series,https://unglobalcompact.org/docs/issues_doc/Environment/climate/C4C-progress-report-2016.pdf
UN Global Compact Financial Reports,http://globalcompactfoundation.org/docs/2012_ungc_financial_report.pdf
Summary Report: 2015 Caring for Climate Business Forum at COP21,https://www.unglobalcompact.org/docs/issues_doc/Environment/climate/C4C-business-forum-2016-meeting-report.pdf
ILO-IOE Child Labour Guidance Tool for Business,https://www.unglobalcompact.org/docs/issues_doc/labour/tools_guidance_materials/ILO-IOE-child-labour-guidance.pdf
"SDG Industry Matrix: Food, Beverage & Consumer Goods",https://unglobalcompact.org/docs/issues_doc/development/SDGMatrix-ConsumerGoods.pdf
SDG Industry Matrix: Financial Services,https://www.unglobalcompact.org/docs/issues_doc/development/SDGMatrix_FinancialSvcs.pdf
Business and Responsible Taxation,https://unglobalcompact.org/docs/issues_doc/human_rights/Webinars/responsible-taxation-business.pdf
Principles for Sustainable Soil Management,https://unglobalcompact.org/docs/issues_doc/agriculture_and_food/soil-principles.pdf
Traceability Technical Solutions for the Apparel Sector,https://unglobalcompact.org/docs/issues_doc/supply_chain/Traceability/webinar-technical-solutions-apparel-sector.pdf
The UK Modern Slavery Act: Implications for Global Compact Participants,https://unglobalcompact.org/docs/issues_doc/human_rights/Webinars/modern-slavery-act-implications.pdf
Integrating Human Rights Considerations into Mergers & Acquisitions,https://unglobalcompact.org/docs/issues_doc/human_rights/Webinars/ma-human-rights.pdf
